,original_rf_10000,threshold_rf_10000,threshold_gbt_10000,original_rf_1000,threshold_rf_1000,threshold_gbt_1000,original_rf_100,threshold_rf_100,threshold_gbt_100
AT1G01260-AT2G42430,0.0,0.3707954192761533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT4G36730-AT5G16540,0.415726978949269,0.0,0.0,0.493551767331243,0.0,0.0,0.350639236446887,0.0,0.0
AT4G36730-AT4G28110,0.0,0.6502892724991696,0.6483045512323988,0.0,0.609502328013122,0.6432703981445151,0.547858573729916,0.4736842105263157,0.5991740429330806
AT5G11260-AT1G09070,0.0,0.4876222126434806,0.3391209035279484,0.0,0.4986840253345048,0.3910560007425476,0.0,0.4736842105263157,0.3333541206980344
AT1G30330-AT5G65683,0.0,0.438383617875257,0.4885702685877354,0.0,0.4415782172339965,0.5091884067538728,0.0,0.5263157894736843,0.5896103449939245
AT1G04990-AT2G35940,0.0,0.4960656728588435,0.0,0.0,0.5224305668683903,0.0,0.625297185172789,0.0,0.0
AT1G58100-AT3G45610,0.0,0.4565990036595475,0.5025508938784793,0.0,0.5721858589510942,0.4860851634560199,0.741249752703778,0.6842105263157895,0.3735801112497356
AT4G36780-AT1G50020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4210526315789474,0.0
AT1G51140-AT1G76890,0.0,0.5572398946159405,0.5956243236558834,0.0,0.5666192387052613,0.5686523814452433,0.0,0.6611720769848684,0.4784785303848789
AT1G04990-AT3G52450,0.0,0.5307685003564445,0.3511875509757546,0.0,0.5741893437718486,0.0,0.0,0.5263157894736841,0.0
AT5G06110-AT2G39370,0.0,0.3746740061599339,0.0,0.0,0.3850770039491786,0.0,0.0,0.0,0.3647116476185396
AT5G63470-AT4G09460,0.0,0.4059201544585225,0.0,0.0,0.476338503262284,0.0,0.716371450055369,0.5263157894736842,0.4346564817241126
AT1G51140-AT4G00050,0.0,0.3679507928426673,0.4014043110447915,0.0,0.3420676330685889,0.3884399190572292,0.0,0.4736842105263157,0.3784743368513908
AT1G68640-AT4G31940,0.0,0.4010769017465028,0.0,0.0,0.4246093669077624,0.0,0.0,0.4294186241926965,0.0
AT4G17230-AT2G22880,0.377769044477432,0.0,0.0,0.353850003294411,0.0,0.0,0.335975654685661,0.0,0.0
AT3G48590-AT4G14250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3750851306093726
AT4G36730-AT5G52250,0.0,0.6868004788532612,0.6843075682112478,0.0,0.6530970587995039,0.690179618969572,0.723897424497397,0.5528805880119645,0.6160396106977479
AT3G48590-AT1G79430,0.0,0.0,0.3492540358866749,0.0,0.0,0.3545751939998421,0.46914366547361,0.0,0.3747931869518666
AT4G36730-AT4G01540,0.0,0.3722010495256684,0.0,0.0,0.3980423366616307,0.0,0.704630141907697,0.3684210526315789,0.0
AT1G68640-AT5G59780,0.0,0.8391221051296475,0.5194492288273349,0.0,0.8831564344679931,0.5219326314600002,0.0,0.9473684210526316,0.505140893541283
AT2G36080-AT5G64750,0.0,0.4621228021078667,0.0,0.0,0.4011784099242666,0.0,0.806548434560788,0.0,0.0
AT1G51140-AT5G47000,0.0,0.3964882305713891,0.0,0.0,0.4291393942133206,0.0,0.68854488903123,0.5263157894736842,0.3581438619343187
AT1G01260-AT5G63470,0.0,0.470154654183322,0.470154654183322,0.0,0.470154654183322,0.470154654183322,0.0,0.470154654183322,0.470154654183322
AT2G28450-AT5G37970,0.0,0.330091497577607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT2G36080-AT5G41590,0.0,0.7784041525153459,0.789985708209404,0.0,0.7712070272819096,0.7760788291915834,0.0,0.7368421052631579,0.7612826199776808
AT1G04990-AT5G46780,0.0,0.6077081480136126,0.3878714726360555,0.0,0.6011203709623864,0.4042818026519533,0.0,0.4334758719585536,0.3647889861008245
AT1G68640-AT3G23240,0.0,0.8666502913333594,0.871678021762928,0.0,0.8630444066203218,0.9061993952848696,0.0,0.917976961252598,0.9605824200473564
AT4G17230-AT1G50040,0.0,0.6994435579242166,0.5177593233525919,0.0,0.7046123323717673,0.5173498055669843,0.0,0.7538479518616678,0.5539593176866912
AT2G28450-AT1G70260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4575679391745959,0.0
AT3G57920-AT1G58100,0.0,0.65326373316332,0.65326373316332,0.0,0.65326373316332,0.65326373316332,0.0,0.65326373316332,0.65326373316332
AT5G63470-AT2G38340,0.0,0.395501317287085,0.0,0.0,0.440441679132173,0.0,0.0,0.5263157894736842,0.0
AT2G36080-AT4G01750,0.0,0.6077334708274943,0.635383428845872,0.0,0.6453761177658683,0.6280624278388343,0.0,0.7059142204992807,0.6013683273137997
AT5G37020-AT5G54470,0.0,0.3659713465743604,0.0,0.0,0.3416482016993024,0.0,0.0,0.0,0.0
AT1G58100-AT2G35550,0.0,0.3867142799584628,0.0,0.0,0.5017048450564676,0.3433245339215388,0.726872087355952,0.6667144786805818,0.0
AT1G51140-AT2G02070,0.386852285905858,0.0,0.0,0.369886569846694,0.0,0.0,0.601028588978281,0.0,0.0
AT1G68640-AT5G10140,0.0,0.9130903038679652,0.8811389765634223,0.0,0.9163194237227936,0.8721150900462789,0.0,0.938581247217252,0.8642999165783879
AT5G06110-AT5G67430,0.0,0.0,0.0,0.0,0.0,0.0,0.430811783947561,0.0,0.0
AT1G43700-AT3G46640,0.0,0.6320738867148792,0.4560663857488347,0.0,0.5908440934821081,0.4648437522636439,0.0,0.4736842105263157,0.3556961917773049
AT5G63470-AT5G02190,0.0,0.3879877172053868,0.3469832736839439,0.0,0.4167005711926447,0.3479777783858396,0.0,0.4736842105263157,0.3850965137038513
AT4G36730-AT1G80130,0.0,0.3661292542642383,0.0,0.0,0.3545064560892648,0.0,0.0,0.3684210526315789,0.0
AT1G51140-AT3G15570,0.577588716096298,0.0,0.0,0.460464287236227,0.0,0.0,0.0,0.0,0.0
AT2G28450-AT4G36730,0.0,0.421408206551263,0.421408206551263,0.0,0.421408206551263,0.421408206551263,0.0,0.421408206551263,0.421408206551263
AT4G36730-AT3G21890,0.0,0.0,0.0,0.0,0.3370459537570085,0.0,0.662876627928978,0.0,0.0
AT4G17230-AT1G07135,0.0,0.6374596088122276,0.5316599965929782,0.0,0.6059265300292918,0.5793694236005789,0.0,0.631578947368421,0.6846319110752266
AT1G68640-AT2G41690,0.0,0.707971327482756,0.5913903076766424,0.0,0.7276711467095437,0.5955432562101481,0.0,0.631578947368421,0.5983314158445275
AT4G17230-AT2G15760,0.411721677448748,0.0,0.0,0.34649898351122,0.0,0.0,0.0,0.3684210526315789,0.0
AT4G36780-AT1G62975,0.0,0.0,0.0,0.371419205249315,0.0,0.0,0.0,0.0,0.0
AT1G51140-AT2G34710,0.402965712878768,0.0,0.0,0.332806624641929,0.0,0.0,0.344035850976009,0.0,0.0
AT1G58100-AT4G28560,0.0,0.3581186928735364,0.0,0.0,0.4167005711926447,0.0,0.0,0.4736842105263157,0.0
AT1G04990-AT1G07150,0.0,0.9611651898843936,0.7376401661850561,0.0,0.9391311380610348,0.7282400185298211,0.0,0.7894736842105264,0.5380205755688864
AT5G37020-AT1G66330,0.0,0.0,0.0,0.0,0.0,0.0,0.582189579325044,0.0,0.0
AT5G37020-AT5G61270,0.0,0.6812570459908784,0.651702787601782,0.0,0.6878680177011117,0.6373215053295703,0.0,0.4736842105263157,0.6862965930602257
AT5G11260-AT1G20310,0.0,0.7140640352038715,0.455136604357968,0.0,0.766309279463636,0.4516605087702857,0.0,0.7894736842105263,0.4681293484889045
AT1G51140-AT3G11260,0.0,0.6805307802706149,0.6036103160330605,0.0,0.6258377898119708,0.5962271824536278,0.0,0.7106394353919079,0.5645820901120019
AT2G28450-AT5G48250,0.0,0.8925539034302328,0.7229133111204589,0.0,0.8769370229576551,0.7038421596233451,0.0,0.9473684210526316,0.7385361177889013
AT1G58100-AT2G44940,0.0,0.3882612566973643,0.0,0.0,0.4913335093167004,0.0,0.0,0.631578947368421,0.0
AT3G57920-AT2G35710,0.0,0.548143762425851,0.5167499245953965,0.0,0.5439789868996969,0.5214106591073205,0.0,0.4736842105263157,0.5146447749934739
AT2G28450-AT5G65800,0.0,0.0,0.0,0.335770422583814,0.0,0.0,0.0,0.0,0.0
AT2G28450-AT1G79310,0.373248671620815,0.0,0.0,0.452963859125247,0.0,0.0,0.0,0.0,0.0
AT4G17230-AT1G20310,0.730542572753144,0.0,0.0,0.684816596352808,0.0,0.0,0.545542007705438,0.0,0.0
AT5G37020-AT1G07010,0.0,0.3351630984309446,0.0,0.0,0.3358482215582509,0.0,0.395671854597525,0.0,0.0
AT4G36730-AT4G26850,0.0,0.362578598670105,0.0,0.0,0.0,0.0,0.649901565693567,0.0,0.0
AT4G17230-AT4G33280,0.0,0.5179241357999922,0.3786601707183457,0.0,0.4851140978063624,0.3772170019769386,0.0,0.631578947368421,0.468553539828213
AT1G04990-AT1G65390,0.0,0.8892769600176487,0.8414310055918792,0.0,0.8709399403845172,0.852693508969045,0.0,0.6186562341071707,0.6934787396751783
AT4G36730-AT2G38230,0.36976385118521,0.0,0.0,0.430160409310296,0.0,0.0,0.594126749259671,0.0,0.0
AT1G04990-AT3G05800,0.0,0.3388061755878027,0.0,0.0,0.3545064560892648,0.0,0.505145084358239,0.0,0.0
AT3G48590-AT5G53660,0.0,0.3791860537580417,0.0,0.0,0.0,0.0,0.627988952019623,0.0,0.0
AT1G04990-AT5G48540,0.0,0.551190755840285,0.0,0.0,0.5995480951647697,0.0,0.806607700683587,0.5263157894736842,0.0
AT1G43700-AT1G05805,0.0,0.9532718560445342,0.8352544359912302,0.0,0.920472903530021,0.8288567151520604,0.0,0.7368421052631579,0.6411481769014126
AT3G48590-AT5G41410,0.0,0.381561704424381,0.0,0.0,0.0,0.0,0.336875300872924,0.0,0.0
AT4G36780-AT5G56860,0.0,0.3410012205427044,0.0,0.0,0.3829789597435133,0.0,0.0,0.0,0.3556373300748447
AT1G58100-AT2G22300,0.0,0.3498236781096203,0.0,0.0,0.4916375233995863,0.0,0.41559538104526,0.6148926576666544,0.0
AT1G01260-AT4G36900,0.0,0.3494575688425539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT4G17230-AT5G18670,0.0,0.5913703083563292,0.4117984782929793,0.0,0.644749688575098,0.4332528967184125,0.0,0.6722950028173315,0.4133625729413608
AT5G63470-AT1G01260,0.0,0.404640036051226,0.404640036051226,0.554177077759688,0.404640036051226,0.404640036051226,0.365567309666623,0.404640036051226,0.404640036051226
AT1G30330-AT2G02630,0.0,0.6958277369598957,0.3308051881400241,0.0,0.6779158546268398,0.3852235152675028,0.0,0.8421052631578948,0.5023281602153411
AT1G58100-AT5G50335,0.440860132082258,0.0,0.0,0.0,0.0,0.0,0.445415322864677,0.0,0.0
AT1G30330-AT5G58900,0.373922899402583,0.0,0.0,0.41581098265184,0.0,0.0,0.349182710731931,0.0,0.0
AT5G11260-AT2G35930,0.464584331964349,0.0,0.0,0.470142227594507,0.0,0.0,0.466648439609064,0.0,0.0
AT5G63470-AT5G62940,0.0,0.3734823067195339,0.0,0.0,0.4015397677272178,0.0,0.0,0.4210526315789474,0.3336169660825696
AT2G28450-AT3G14020,0.0,0.0,0.0,0.337166177104052,0.0,0.0,0.0,0.0,0.0
AT1G01260-AT4G35720,0.0,0.4040384653520125,0.0,0.0,0.4211806206908481,0.0,0.0,0.0,0.0
AT1G51140-AT1G49010,0.0,0.3306140212872215,0.0,0.0,0.0,0.0,0.0,0.3885005914088525,0.0
AT3G57920-AT4G25480,0.0,0.4308296512493716,0.4116086392711767,0.0,0.4159143180589839,0.4359344275024487,0.0,0.0,0.4367743614617168
AT2G36080-AT1G06002,0.0,0.9952383812111928,0.7640240379568284,0.0,0.9954629001913128,0.7614214658500928,0.860309716267774,1.0,0.7265689392306263
AT5G63470-AT4G28560,0.0,0.3992962030223538,0.3571824710428192,0.0,0.4689819029048497,0.0,0.694595992246264,0.5263157894736842,0.3976945221231731
AT3G48590-AT1G68670,0.0,0.0,0.0,0.0,0.0,0.0,0.677631936733859,0.0,0.0
AT5G63470-AT4G29100,0.0,0.0,0.0,0.0,0.3531965827705366,0.0,0.392772464177031,0.4210526315789474,0.0
AT4G36730-AT2G36870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368421052631579,0.0
AT2G36080-AT5G25890,0.0,0.51973850504365,0.355446729616922,0.0,0.452703348208499,0.3417048239282698,0.0,0.434502071477402,0.0
AT4G36780-AT2G21970,0.0,0.4464047340384125,0.5829673992750084,0.0,0.4285653258476766,0.5843599919508555,0.0,0.4553536831490147,0.6067040511441196
AT1G51140-AT5G06530,0.0,0.0,0.0,0.330651758695397,0.0,0.0,0.0,0.0,0.0
AT5G06110-AT1G17380,0.0,0.548283112107143,0.5972548594800327,0.0,0.5535276244200802,0.6136003859793486,0.0,0.3684210526315789,0.5906031605299928
AT4G36780-AT4G09750,0.0,0.4508968239370529,0.4874129665564916,0.0,0.5019280323660624,0.4880266567741168,0.511873120737055,0.3908350091351546,0.5156548416427995
AT5G06110-AT2G44940,0.0,0.4448143282085805,0.0,0.0,0.4415782172339965,0.0,0.606163850613006,0.0,0.3952360075750743
AT3G48590-AT5G02190,0.0,0.3898092557838159,0.3574681146128304,0.0,0.3420676330685889,0.3497097063877704,0.656480396689504,0.0,0.0
AT5G37020-AT5G59730,0.0,0.0,0.0,0.0,0.0,0.0,0.357837389190461,0.0,0.0
AT5G06110-AT2G14210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3909894299409666
AT1G51140-AT4G15248,0.0,0.3418420732185177,0.0,0.0,0.3731646906202788,0.0,0.472944784069936,0.3684210526315789,0.0
AT3G57920-AT5G01040,0.331448222253594,0.0,0.0,0.0,0.0,0.0,0.386488776627734,0.0,0.0
AT5G37020-AT1G06040,0.0,0.4664969236002102,0.609378328035649,0.0,0.416039250091363,0.6075247024044413,0.0,0.0,0.5659355101072019
AT4G36780-AT1G51140,0.0,0.3885948967315299,0.0,0.0,0.3669452791099408,0.0,0.0,0.3684210526315789,0.0
AT1G30330-AT3G28910,0.0,0.6299521937021613,0.4860626759854233,0.0,0.700605368972782,0.4994651710960331,0.0,0.6842105263157895,0.4253284599866893
AT1G51140-AT3G51240,0.0,0.4751004066410874,0.0,0.0,0.4949404652301835,0.0,0.0,0.5789473684210527,0.0
AT1G43700-AT5G37970,0.0,0.4957381604572189,0.4700219023383492,0.0,0.5206241078785184,0.4986048035046396,0.0,0.3808692110350892,0.0
AT1G43700-AT3G07000,0.0,0.5841067041495809,0.0,0.0,0.6032829165027841,0.337882683295404,0.0,0.5263157894736842,0.0
AT4G36780-AT1G19490,0.0,0.3762631169034037,0.0,0.0,0.3767866058673225,0.0,0.512444719014023,0.4363778048649249,0.0
AT1G04990-AT1G30330,0.0,0.8998400577439489,0.7132342205178966,0.0,0.8582787884266412,0.697202487368279,0.0,0.6842105263157895,0.5055831100296757
AT3G57920-AT3G16860,0.0,0.932668369717624,0.728848708319268,0.0,0.9174077746118234,0.733886887210045,0.733601811419185,0.7368421052631579,0.6440279913999649
AT4G17230-AT1G61840,0.0,0.6580022589978061,0.5754116761704416,0.0,0.6248977816573658,0.5518220130517397,0.0,0.6471149188996203,0.5142801416747105
AT3G57920-AT1G09950,0.0,0.4872617335190631,0.0,0.0,0.4813135327403839,0.0,0.0,0.3788640515909011,0.0
AT1G30330-AT5G37020,0.0,0.495918423988912,0.495918423988912,0.0,0.495918423988912,0.495918423988912,0.0,0.495918423988912,0.495918423988912
AT5G06110-AT2G35550,0.0,0.4200418020160441,0.0,0.0,0.3918568244865157,0.3441479197387014,0.0,0.0,0.4207382773689808
AT4G36780-AT5G24850,0.0,0.5733847482580399,0.6545226634161082,0.0,0.6233973481565311,0.6730094256319321,0.72091135736633,0.5263157894736842,0.5072233529273092
AT3G57920-AT1G35210,0.0,0.4644923374994068,0.3300343408511253,0.0,0.4602364517650105,0.0,0.0,0.5263157894736842,0.0
AT4G36780-AT5G55620,0.0,0.6493336278681506,0.6002098369058406,0.0,0.6934401905911226,0.6009151661756317,0.766078954169655,0.5789473684210527,0.5368584916144689
AT4G36780-AT3G17609,0.0,0.3813087424178137,0.0,0.0,0.3607258675996028,0.0,0.73257801158218,0.5263157894736842,0.0
AT3G57920-AT5G22250,0.0,0.8232179675170066,0.5213089013695549,0.0,0.837297221581001,0.5157024813177726,0.0,0.6842105263157895,0.5025742316023083
AT1G30330-AT1G13930,0.0,0.86678787187353,0.7148414718050814,0.0,0.9142534920196832,0.7626107506302404,0.0,0.8947368421052633,0.8158089612715776
AT5G11260-AT1G24140,0.477025954923885,0.0,0.3745733424702548,0.436333375276548,0.0,0.3711910584064615,0.731666183166353,0.0,0.3600492283113909
AT5G11260-AT4G03400,0.460208658965592,0.0,0.0,0.468475638680791,0.0,0.0,0.0,0.0,0.0
AT5G37020-AT1G13670,0.0,0.0,0.0,0.0,0.0,0.0,0.635398062154512,0.0,0.0
AT4G36730-AT1G42550,0.0,0.0,0.0,0.0,0.0,0.0,0.66770487055803,0.0,0.0
AT2G36080-AT3G22830,0.0,0.6754737277780799,0.4566815935929814,0.0,0.6903546776475158,0.4752737025131223,0.0,0.8421052631578948,0.4806351286264554
AT1G58100-AT2G14210,0.0,0.0,0.0,0.0,0.3467335034144462,0.0,0.696504761158871,0.4736842105263157,0.0
AT3G57920-AT4G01120,0.0,0.6592082108166307,0.5600385977674213,0.0,0.626791777531555,0.5301560304426205,0.0,0.6198055747760306,0.4920355508422113
AT2G28450-AT3G23240,0.0,0.0,0.0,0.0,0.0,0.0,0.416315751449927,0.0,0.0
AT5G06110-AT3G51910,0.0,0.4749336524947214,0.4012624495173963,0.0,0.4555499802052506,0.4280960712692716,0.0,0.0,0.503887477176366
AT1G43700-AT1G21450,0.0,0.6721477354403181,0.6305761472408808,0.0,0.6779158546268398,0.6407905360069884,0.801817104733488,0.5789473684210527,0.4954730391292702
AT4G36780-AT5G14730,0.0,0.5043401510190704,0.4401004819522786,0.0,0.5389554114141921,0.4342876415982151,0.0,0.631578947368421,0.0
AT1G58100-AT1G78080,0.0,0.0,0.0,0.0,0.4455661627703935,0.0,0.0,0.5263157894736842,0.0
AT1G01260-AT3G28857,0.0,0.5661667346688734,0.6367991130000131,0.0,0.5262549925618969,0.608268271212781,0.0,0.4736842105263157,0.5040120735669723
AT4G36730-AT5G47000,0.0,0.6976492755383248,0.7101381111464898,0.0,0.6530382085854879,0.7054759316040191,0.714281094075512,0.4736842105263157,0.6170954596595415
AT1G51140-AT3G60630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3827326749969191,0.0
AT5G63470-AT4G40065,0.0,0.0,0.0,0.0,0.3422091183965348,0.0,0.0,0.4210526315789474,0.0
AT5G37020-AT2G35075,0.0,0.6452069933349711,0.8019101356409831,0.0,0.6546378732877194,0.8152048778146711,0.0,0.4015053988187773,0.8520598963907522
AT1G30330-AT1G51800,0.540083596744451,0.5111883420763523,0.5321370907976639,0.486049664518628,0.5181872920173983,0.5192994210822639,0.0,0.3887520782482072,0.497407367663335
AT3G48590-AT2G44910,0.0,0.0,0.0,0.0,0.0,0.0,0.330407346846905,0.0,0.0
AT3G57920-AT4G17230,0.0,0.6045456028356098,0.5096748762133059,0.0,0.6512068033298198,0.5031625579603629,0.0,0.631578947368421,0.4471403037460916
AT4G36780-AT3G21560,0.0,0.3708529132834313,0.3808614325453554,0.0,0.4274041301812048,0.3766298410255867,0.0,0.0,0.0
AT5G63470-AT5G46760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,0.0
AT5G37020-AT5G06530,0.0,0.3711115561109211,0.3679617842090429,0.0,0.3920092771673042,0.359390232143556,0.0,0.3713634344608508,0.5135991717630675
AT4G36780-AT2G29450,0.0,0.0,0.0,0.0,0.0,0.0,0.667910527056915,0.0,0.0
AT5G06110-AT1G19180,0.0,0.54145289439081,0.6634307955092394,0.0,0.5410888013994043,0.6938447850260521,0.705603773435056,0.0,0.6833844976435454
AT1G51140-AT5G56860,0.0,0.57271051353575,0.5764726164824415,0.0,0.4950482602160699,0.5647920177398439,0.0,0.6633887441277112,0.5135247954620783
AT1G58100-AT1G07640,0.0,0.3454807335141763,0.0,0.0,0.3856035136409548,0.0,0.472721611696898,0.4736842105263157,0.0
AT4G36780-AT4G33660,0.0,0.5869441663726019,0.4817290865355952,0.0,0.6211159501538815,0.4715114821704185,0.0,0.5263157894736842,0.4190913906871384
AT4G36780-AT1G64500,0.0,0.4008306163496827,0.0,0.0,0.4988499145898177,0.0,0.479939776694798,0.3811425224000584,0.0
AT5G37020-AT5G21280,0.0,0.4082585889536883,0.0,0.0,0.4291393942133206,0.0,0.0,0.0,0.0
AT1G58100-AT3G58190,0.0,0.3364007955699226,0.0,0.0,0.4579711604224166,0.0,0.0,0.6124089889345178,0.0
AT1G30330-AT4G37430,0.0,0.7794971025700628,0.7059170597039097,0.0,0.7951265738382677,0.7420294554956346,0.0,0.8334281965261888,0.8134372607583435
AT5G11260-AT5G46295,0.0,0.4966216194817827,0.3318348675207123,0.0,0.503225505619966,0.3418817574148802,0.0,0.5263157894736842,0.3765565358568966
AT4G36780-AT3G56260,0.0,0.0,0.0,0.0,0.0,0.0,0.601028588978281,0.0,0.0
AT1G58100-AT2G33480,0.0,0.0,0.0,0.0,0.3659277316063687,0.0,0.0,0.4736842105263157,0.0
AT5G11260-AT2G40140,0.0,0.3479138684799478,0.0,0.0,0.3420676330685889,0.0,0.0,0.0,0.0
AT1G58100-AT2G34430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,0.0
AT4G36730-AT1G01520,0.0,0.58709484856281,0.4290497602930035,0.0,0.5597470359304182,0.4401725916367746,0.627406391493135,0.3684210526315789,0.4256437697782732
AT4G36780-AT4G24700,0.644521581067078,0.0,0.0,0.635459333327863,0.0,0.0,0.444707600096058,0.0,0.0
AT4G36780-AT5G12010,0.647969651561297,0.0,0.0,0.605934197587658,0.0,0.0,0.431375440247128,0.0,0.0
AT3G57920-AT5G43170,0.0,0.9771749395169012,0.990605694842139,0.0,0.934731049974126,0.9857344360202543,0.0,0.6795560750237223,0.8624495471747803
AT4G36780-AT3G23530,0.0,0.4025600258328192,0.0,0.0,0.4540170402546725,0.0,0.856945147328229,0.4736842105263157,0.0
AT5G06110-AT4G32280,0.0,0.4406110084150229,0.3375278819979406,0.0,0.4307851119930396,0.3622788882613625,0.339074677614483,0.0,0.470408018975279
AT2G36080-AT1G30040,0.0,0.9989128264733744,0.9508578875764142,0.0,0.9989640886810892,0.9482001083840194,0.0,1.0,0.8907916370302558
AT4G36780-AT3G02380,0.0,0.4480984902935453,0.367734758927146,0.0,0.4851140978063624,0.3653464703093501,0.0,0.5789473684210527,0.0
AT3G57920-AT2G40140,0.0,0.0,0.0,0.0,0.3482870445789268,0.0,0.347087846804272,0.3684210526315789,0.0
AT4G17230-AT5G58750,0.0,0.6632857787839288,0.4307208927538565,0.0,0.6918569754173894,0.4412262426049903,0.0,0.6254679894010254,0.5500441810247443
AT4G36730-AT4G15248,0.743804945503174,0.0,0.0,0.787877626428387,0.0,0.0,0.521265177242539,0.0,0.0
AT5G37020-AT2G44370,0.0,0.362599025559189,0.0,0.0,0.439619387296877,0.0,0.0,0.0,0.0
AT1G58100-AT4G09460,0.0,0.4015618207771919,0.0,0.0,0.4726752747856864,0.3837257086861474,0.737854300119065,0.4736842105263157,0.0
AT4G36780-AT1G50250,0.0,0.4261355565951467,0.4475136876440172,0.0,0.5098728431488165,0.4416541754741658,0.517234976652509,0.3856295144427912,0.3550808373319119
AT5G63470-AT4G35580,0.0,0.0,0.0,0.0,0.3566165239456348,0.0,0.681900252181332,0.4210526315789474,0.0
AT5G37020-AT5G17300,0.0,0.6428219301589609,0.587493530481529,0.0,0.6469129402073401,0.6029964816817156,0.0,0.4487086354855036,0.6747864940159944
AT1G51140-AT5G48560,0.0,0.5301699814984426,0.5622726141976683,0.0,0.497727585112129,0.5476457863832203,0.621093050937158,0.5626835092917202,0.4829826086290045
AT2G28450-AT5G39240,0.0,0.360294400894133,0.0,0.0,0.3345203090666421,0.0,0.0,0.0,0.0
AT4G36780-AT5G37020,0.0,0.4562302896214655,0.4084899873062468,0.0,0.4885917424511385,0.4069069787091529,0.0,0.4094515726202152,0.3528286391391157
AT5G37020-AT1G71692,0.0,0.0,0.0,0.348031456489624,0.0,0.0,0.0,0.0,0.0
AT1G58100-AT1G26945,0.0,0.0,0.0,0.0,0.0,0.0,0.627988952019623,0.3684210526315789,0.0
AT3G57920-AT5G62520,0.0,0.9265559568942416,0.925800983320472,0.0,0.9080340805093452,0.9283344153032228,0.0,0.6842105263157895,0.7492821161103927
AT2G36080-AT1G29640,0.0,0.9976208817067584,0.885782320890709,0.0,0.9977330614583252,0.884957416797742,0.906167727433118,1.0,0.839659129875306
AT1G43700-AT2G41710,0.0,0.6642089563012401,0.5489107078973505,0.0,0.6480269295636907,0.5523460604109866,0.0,0.4210526315789474,0.4930396440235645
AT2G36080-AT5G44190,0.0,0.4876561963079606,0.3583913348491487,0.0,0.518640054375705,0.3779078495362492,0.871764943352176,0.631578947368421,0.4633867481717443
AT2G36080-AT1G22570,0.0,0.96562473124855,0.7956437514653779,0.0,0.9707168870947585,0.7861238179445503,0.0,1.0,0.761168816925497
AT1G43700-AT5G48150,0.0,0.9113764687406662,0.8808556108680354,0.0,0.8769370229576551,0.8723052201557837,0.944278660099531,0.6842105263157895,0.658970875458967
AT1G51140-AT3G21560,0.0,0.5742429927437472,0.4835530009534014,0.0,0.5090511181326901,0.4929235555542732,0.0,0.6615658914902992,0.4795059202409921
AT5G37020-AT5G17050,0.0,0.5144541745635204,0.3831604535979996,0.0,0.5535276244200802,0.4150715766133094,0.0,0.3684210526315789,0.4464867345065385
AT2G36080-AT2G40080,0.0,0.9113764687406662,0.8498207031395707,0.0,0.9018146689990072,0.8329328403313875,0.0,0.8947368421052633,0.814857750096479
AT4G36780-AT1G49010,0.0,0.0,0.0,0.0,0.3607258675996028,0.0,0.0,0.3684210526315789,0.0
AT1G68640-AT1G22065,0.0,0.48917652511411,0.4037205107640395,0.0,0.5775050467468971,0.3908241623507189,0.0,0.6567530087242621,0.3714784278183275
AT1G51140-AT3G05860,0.0,0.4972800319111296,0.4955740479787618,0.0,0.4788946862960245,0.49763285110585,0.0,0.5789473684210527,0.3323288920454763
AT5G63470-AT4G11050,0.0,0.0,0.0,0.0,0.0,0.0,0.663583509466455,0.0,0.0
AT4G36730-AT3G21670,0.0,0.5712175523738995,0.4883249267866982,0.0,0.5535276244200802,0.4878807557875907,0.445310954016985,0.4736842105263157,0.4340548429672061
AT1G51140-AT5G27889,0.0,0.4729234792052886,0.4761668862517683,0.0,0.4464956617970788,0.4558440036273598,0.0,0.505099430928011,0.0
AT1G43700-AT1G22065,0.0,0.5594449246903543,0.4256687970179308,0.0,0.4912427855799136,0.4285567216768953,0.42187101553501,0.4210526315789474,0.0
AT5G37020-AT2G30520,0.0,0.0,0.0,0.0,0.3420676330685889,0.0,0.0,0.0,0.0
AT3G57920-AT1G07135,0.986113406620989,0.0,0.0,0.977522365817348,0.0,0.0,0.880002348240388,0.0,0.0
AT1G51140-AT1G01520,0.440580018255189,0.0,0.0,0.50998223601793,0.0,0.0,0.529237052819495,0.0,0.0
AT4G36730-AT3G02550,0.0,0.6776123511756054,0.6683494126772427,0.0,0.634379974054474,0.661481234169445,0.0,0.5263157894736842,0.5861090597009447
AT5G37020-AT2G35660,0.0,0.41773928658195,0.0,0.0,0.4353588057236586,0.0,0.0,0.3684210526315789,0.0
AT5G06110-AT3G24140,0.0,0.0,0.0,0.879416496933843,0.0,0.0,0.781784021549343,0.0,0.0
